PlasticType,meltFlowIndex_Gramsper10Min,MoistureContent_Percentage,InjectionTemperature_Celcius,InjectionpPressure_Bar,MoldTemperature_Celcius,CoolingTime_Seconds,ScrewSpeed_RevolutionsPerMinute,ClampForce_Tons,CycleTime_Seconds,ScrapRate_Percentage
Polycarbonate,6.1248380257596695,0.06598380055270227,263.7778770519758,13437.280997847873,80.25794620332934,25.877078525850838,35.344863203018875,117.76728591642423,38.94402463495395,4.863086496773478
Polypropylene,24.86570030760014,0.016286046291368417,264.4465248604342,13881.40935111005,82.32713309120845,27.3914607996102,44.66454694296638,87.5342870476407,35.18508881949485,0.0
Polycarbonate,22.413352024191965,0.07960930109227271,274.15738777221674,10973.946288929576,100.82004025898343,15.802897068870548,53.106798589435115,94.48105269173416,25.212345521859454,0.8733563913486397
Polycarbonate,9.769330603064372,0.0020326524153048016,304.3724209288091,14475.853845782749,125.62522942957654,28.80760554285612,68.15292369746717,119.13798764709229,38.44762895373518,1.06769633930683
Polycarbonate,5.456647480862992,0.06546224027171364,269.1487637973958,13556.250903007349,90.63021628097793,25.29935211173649,45.79583675524138,80.79567006347938,38.80679206440707,5.7739194469804795
Polycarbonate,6.342485860839676,0.008227029151019655,273.0220104621284,13605.64569191548,64.27959714888989,28.794564171654308,46.3184648853776,91.3593403356568,36.071692710402864,0.7851534245478251
Polypropylene,16.516886927502878,0.09096805587305393,217.13640196605223,14432.196217265668,46.809824457130865,29.67338144880564,40.989866482555506,113.36185708882178,42.59395057862793,8.523983489684467
Polycarbonate,7.456442580566845,0.07275602373071985,269.638875028697,13747.253302851903,55.308878334759925,20.80665695962973,33.442476771839836,101.47936675242153,30.047564055935197,4.835709413807422
Polypropylene,6.445512113278741,0.03228771038148802,305.10901076692585,10307.385712432613,109.55885284859338,21.300531333693446,42.391380259999785,86.64518394436236,33.62237137511618,4.691327844302178
ABS,16.48881609444237,0.05668550432174634,309.53241365027117,16795.475300456746,108.0267971272716,30.423400813883486,61.82885718015392,93.23534953061323,39.27923650314625,6.397718341676078
Polycarbonate,12.154058644601003,0.002022016809238217,300.01041929227205,12017.805327879734,80.42045727230303,23.843949878840107,61.57526178411301,107.99296178903074,27.198313149029058,0.0
Polycarbonate,19.66846810622836,0.036013111216976784,220.281923909805,18363.542323584294,67.57362673260019,30.190370496131155,55.00458849294704,79.34001814589709,41.73853403408992,0.6063019989698878
ABS,28.755226288277377,0.04002319217800528,229.59555821366072,13903.840216920787,94.00554009047953,25.955547396710813,53.052811555958286,76.11746334851063,34.48055210158523,0.0
Polycarbonate,9.166604528221967,0.07378508737812926,341.96271334136674,17941.41145850704,67.48883662483355,26.7769853819298,61.65887808588174,110.37878745511017,34.779295990777314,11.782642357651262
ABS,26.9603469002791,0.07074707020694417,211.99633546264636,16732.244814389964,92.69417480066889,26.737694224038602,28.729906005038632,90.05839721970369,39.17632738937224,1.3968199636551537
Polycarbonate,25.88514376078799,0.01748828081395627,271.0656156862834,19518.728829902102,89.85912123924582,22.32313986338722,43.73233960367862,68.57043715777105,23.99881339551149,0.0
Polycarbonate,10.142119161369944,0.05954457754044399,258.4296900034131,10644.942164987882,67.68251839952178,18.629180093406774,63.79318428286071,95.4796272747675,28.392185505886253,4.705840002955509
Polycarbonate,18.724268115177896,0.020502652276693727,278.54138776559665,13648.05906350053,48.54954703143139,27.036731763787884,58.43211714246568,86.70047372110173,29.64888393205051,0.0
Polycarbonate,15.90573520861341,0.05274164792124676,268.7076123557492,14761.321425550574,107.62894914552562,18.997149467628024,55.03713545547754,89.9290562179114,24.86391730278601,0.6042520522111992
ABS,26.87672979533466,0.05269011582633075,283.36951897454685,15605.875850438664,70.1739192990039,23.59730993629422,48.99335318661346,94.2155669227288,30.533097964630446,0.0
Polycarbonate,25.92132353626439,0.029032948464253985,233.17432798945762,19098.195251835637,101.20235426359685,20.476836691876365,66.96579768826237,73.25186315200654,23.26219437562036,0.0
Polycarbonate,14.037832301240636,0.05842598619012982,234.65913988987236,10113.120665484483,101.95289212381772,31.916197904790113,53.063480198885195,100.99080245972085,45.70413867006786,5.03165852640258
Polycarbonate,16.484270760315944,0.03045657209595749,261.63761557607563,17896.238802885855,44.38749110120111,27.00175782007927,52.330488002452995,114.04246787139581,32.24674659078352,0.0
Polycarbonate,5.928682119178695,0.06084844548428094,230.08760458548383,18710.75570409336,87.89808140412849,20.85747350971262,50.734733337742036,113.5924303394639,31.728206773248395,4.3958844079691985
ABS,25.381967308452957,0.04303905132370323,259.5975275258227,15517.51529656442,77.91716429012313,29.169282157403774,64.04063654626262,84.58572068545647,35.545523356595446,0.2266742311172279
Polycarbonate,28.802226248252325,0.09217966979478955,245.85821565357244,10742.466959205169,69.74138161456241,36.07425579282378,46.70839026264217,86.88772255004827,50.090648585064,4.009618271250405
Polypropylene,8.570933652873151,0.058162229819274935,285.98803893835117,12564.829281328668,79.45722160429482,19.521791207338666,40.08958902146577,78.28800199351558,30.92291957068876,5.489190048041518
Polycarbonate,18.803727676661175,0.017261237252964582,295.9407143932219,11404.88645285477,30.11777971888803,22.870252784208592,52.87495714839469,86.02634660031632,23.14450047103384,0.0
ABS,25.706941135073194,0.07547219565556189,214.57884788230922,14937.55777211618,102.05192934881805,21.38587382324518,49.50786290859368,133.53607768274716,28.29977336352333,1.9746657780973629
Polypropylene,21.16081978354455,0.06089548389698947,280.7946838815296,18534.544043830232,83.31855382057753,27.259258536413626,40.84001638738146,104.67001500033432,34.82833952478717,2.572453368268696
Polycarbonate,11.754590392543106,0.006974220138750188,264.78399672929226,19385.65098167565,56.17263268052038,35.87299026357029,47.7826502681744,115.06111918108394,40.974862323265725,0.0
Polycarbonate,9.162755230973744,0.02078015067805521,313.29090772132395,15859.756420152855,87.0409869944644,15.919561478243802,42.5794961685249,113.93060283105876,19.219720990570302,0.0
Polycarbonate,11.53281511391199,0.06010874201804594,240.86426005597443,15721.39661168373,78.605236694847,19.253896549852943,27.10979293945236,134.6909432475448,25.41167727315502,1.4267742713994345
Polypropylene,10.598556535477586,0.07184772005124451,239.5973590917307,15540.190997382018,69.0380578806056,29.34292701591321,28.46102001291041,77.52841247065759,45.780155275009264,6.325312224942364
Polypropylene,29.775955974812874,0.016328694612942875,189.60470168722776,16611.300243813777,86.85193492544,21.70759815765716,55.15451552737159,53.96451647466854,29.188360206462498,0.0
Polycarbonate,5.783428787517631,0.06869541209917225,224.98203955444103,18909.248700590477,100.52675568531103,25.241772397870903,41.26989408682281,103.0693453503302,40.68755784437433,5.465642046335394
Polypropylene,22.147479769135266,0.012876496672606031,265.6944889475799,17198.875131084045,88.36289863374054,33.96778690172202,32.976102339217256,40.64503129138166,42.78741948898263,0.0
Polycarbonate,10.277849946182897,0.006019983894539013,285.17923530559267,14968.36505102994,94.02854396050009,26.938629745879886,56.3022679460488,97.64979063361943,34.541655904029916,0.0
Polycarbonate,9.167659721148702,0.043160497950874205,247.34564604541632,13835.001773845914,47.48909167683992,26.16309514737922,53.61422842391782,92.28407188728521,31.660464362864257,3.770214018227777
Polypropylene,23.904779463400224,0.03065618315482623,270.2196819996771,10870.620446194855,77.40482227936155,25.787434811419562,37.48089210241484,86.42722687416837,35.10774159295126,0.0
Polycarbonate,22.77024329178457,0.01007736672851255,274.63163824820145,18407.811098984625,87.63987871945486,26.767680790132,52.55229956718207,106.40106291068362,27.153262524662996,0.0
ABS,24.486887579414944,0.008498366883502553,265.1228103622704,16502.46357276922,60.307990616113194,20.268054927494305,35.65413056658835,91.70216662399982,22.99135575955601,0.0
ABS,27.85376502842481,0.05493527088796657,270.38272539688586,16475.415217528207,65.88286099083395,29.31741719037167,62.87302529422966,89.74948774420444,37.838088196990505,0.8645021904639777
ABS,25.806739351665353,0.09851003236903828,212.5962219860588,17935.161035107943,67.32001247717257,23.12038971615571,51.420831765071306,78.37958929011577,36.22454372124376,5.141925427802754
ABS,21.325012759331667,0.0741274747731119,255.35911397646126,11145.959411577911,82.88762879050958,20.657011641880512,52.63010991780836,118.29641140043185,30.147352242566814,2.300564907131302
ABS,20.19112420184634,0.06959420979232647,225.89510012015833,15565.297681115231,55.39853811881365,22.532353640675815,59.52650417814802,109.46653963942464,29.512785924610053,3.1399878713067766
ABS,12.871478065214477,0.08872135490400437,262.3160279109322,11187.211908199792,89.41645050411975,24.25993286297389,57.59891790507556,91.0057230250398,40.74679410975945,6.629188118124189
Polycarbonate,7.959694933593948,0.09904431027587565,263.97209626892266,19316.51148244614,83.94730885423478,25.24260344681448,34.492514821507825,107.06118189059859,36.525643789143906,6.8364359106687616
Polycarbonate,18.897125463601224,0.07261331262497389,266.99929501273607,16237.697628857477,58.520575579328735,23.381254788020637,35.05744467956707,113.42133865289706,30.544456680194205,1.3317953778052067
ABS,19.597555862592493,0.047499994473783475,252.18261731168565,16457.587437628332,78.01513058971985,11.062443632812462,44.84186604571942,112.62746239622805,14.347002369322588,0.0
Polycarbonate,20.638622160977683,0.024854588776344368,215.68924919841166,19135.033637281864,66.07849424292266,35.11465323000433,67.36287547522002,70.85790281340572,44.888453992092685,2.2960379631080996
Polycarbonate,7.508671441738897,0.0016601933302275913,289.3613802568379,10686.188374969459,73.77037434534556,21.912631382867545,55.41143262260689,91.63845585540317,25.735894758354725,0.0
Polycarbonate,9.873046765683073,0.08037865248919464,254.32336920397879,18183.92859393882,89.24024111191977,18.200330862083412,49.74041622513092,95.27709312957504,26.458299353224923,4.242327887435475
Polypropylene,16.12800701895642,0.08732400095816988,299.9039979519629,16681.93686142301,69.7346000601822,12.926192968601883,37.13613188451998,88.3716305936679,19.43527549160495,5.608045110630146
Polycarbonate,9.759964366146978,0.044413786272749244,259.91281033547466,14637.084400054378,77.78109933153333,26.72285822043787,49.04603725143579,113.6278316265036,36.59377894281188,2.3308830045659783
Polycarbonate,18.095935477374056,0.001731470751052613,227.72719227340679,19902.127937310695,55.71302346220618,21.999539272135394,35.13386523391476,116.42242564106417,22.388747150610183,0.0
Polypropylene,22.02966001876164,0.027693952996516846,245.75875575791736,18998.318089827648,75.24400149597825,22.597582225433342,52.61747975048311,97.45920101297628,27.702872078062665,0.0
Polycarbonate,18.002266296330568,0.06076978282554697,233.72936750901,19620.377363220137,103.89695204055093,23.5104241589413,47.587252417548946,90.07619932291371,33.29252248930584,0.8996848710035461
ABS,26.15669099216964,0.01705986620450144,255.19691238022142,13806.183788231312,51.62763564667853,20.89441171327993,51.716207628404575,104.06904191893723,23.91245254686233,0.0
Polycarbonate,28.69241584469525,0.0037571850663146123,289.808783861784,11988.045809374247,95.84128247370569,22.242270945419417,69.34829114731639,82.82441951353006,26.145255732490792,0.0
Polycarbonate,8.830163455011165,0.025074886614271787,287.6684139851087,19377.978429392486,87.7423426862739,21.542582614760235,45.90486768520324,102.42675001213003,26.47855424063024,0.0
Polycarbonate,5.545200288710842,0.08975135159054277,237.81978953976423,14884.088186194913,115.32625744071612,23.787165788103618,26.049984706754167,100.79272593286998,38.181946904971724,6.607011122855527
Polycarbonate,15.948556787140259,0.06377288390814967,272.0926379677394,11293.973022077394,77.81704736842613,31.013723897583,44.61594274666627,103.50957781678576,42.65052505513671,3.3018513099823776
ABS,18.353960439790754,0.08403672868936977,250.7628304388702,18777.55244438182,57.43911855098923,22.40853071214862,35.98645094354973,99.9543585153634,33.94053098202115,3.5790487747872595
Polycarbonate,11.04247332315092,0.09612126242138337,292.65429227126083,15765.456414224198,68.01687011869576,23.042020595304987,65.091794664735,115.32224903850897,33.93374182106741,9.016213164466617
Polypropylene,13.021369304685141,0.08341583658475334,253.32895730499385,18754.97125277787,76.85468534988519,24.88691345771933,71.77228768061065,110.96855501348308,38.57292017605558,7.798456358912385
Polycarbonate,18.540330212825886,0.022650578969024466,287.6776157827544,15310.718316308057,101.08569022630826,21.594751434027696,38.12036746253284,129.5520355194504,26.187440028248727,0.0
Polycarbonate,10.00911774943,0.024323715411011852,240.7904873398765,19647.61013654024,85.8859437773854,22.860899938889517,50.80379931676612,105.87747850154317,31.17567338720567,0.0
ABS,25.182746981161827,0.06870939785601628,245.53315282196203,19198.81311743099,91.56583737509804,28.168714137594588,57.40825530914539,115.37349493462875,39.108494540937706,1.110385319601261
ABS,28.693543535062076,0.03843989885160657,259.15096685280054,16514.48999348252,65.5567579077723,22.780824185464947,51.50968713892918,87.03691620735698,27.438503530726475,0.0
Polycarbonate,18.122472665025892,0.005839782970009014,236.48023360311348,15907.546083980496,39.76525267008946,29.297180505944695,54.191541546107075,130.54146930888854,32.46726624008009,0.0
Polycarbonate,12.358413369873107,0.028226164649921275,319.5051085386731,12241.61766418672,75.6282338832836,25.540383486200234,45.17975334219216,85.52475411886586,31.535792926287574,3.2501324907445492
Polycarbonate,11.195923032245776,0.09090726722192954,270.2777142928199,15178.640396658066,75.25594468532293,16.818933612524333,55.89589056165126,107.19802093478404,25.075971771684898,4.84757199594704
ABS,23.073543304736475,0.035191078836722296,226.135362999979,13508.358936005487,88.568731140708,24.97676285691067,59.08135802142018,109.95147221744239,35.725619928674064,0.0
ABS,14.739816167147028,0.022094026695093787,219.16874954271975,18519.198699124914,90.7158733193977,27.746177167278283,58.72052836513926,83.80096098215517,37.21208801095986,0.6204892068176638
Polypropylene,9.499385927319452,0.06439435586360011,209.87675353846421,10315.31822924707,102.41747390412279,33.34744109030881,54.39885778506335,112.06025150850917,55.245487790510786,9.512006443432998
Polypropylene,13.456467886469433,0.01173601271065437,255.21895059139086,14501.647760139856,88.85998432757177,23.538945891580216,43.88928235296382,99.20932780311313,32.604717690595834,0.0
Polycarbonate,21.127972400110345,0.0762999452044979,272.86836214075254,15113.892714004489,103.52692216187485,20.82929149891012,52.56232279279148,108.1691189852591,29.788762331288147,1.8417889070673539
Polypropylene,12.500929128190517,0.0125033209072315,242.06169347990743,11342.938927983316,73.67737404789743,27.88872301967107,46.487240508238386,73.62279283611788,40.15585281058964,1.555357092801923
ABS,6.023557302152398,0.014869706441471495,230.45244442052535,13925.009801481969,59.25279961160538,19.387492608962276,47.30269769886679,78.01051492591097,27.997822233946714,1.8928730916829184
Polycarbonate,6.999886922173708,0.036851552588954006,209.2955751876411,18203.049360014666,112.97761525388128,29.127844384602312,71.18179304297702,91.79687918619338,42.22826228449016,5.433106752662812
Polycarbonate,29.770966931565933,0.05882593022550088,250.86007375302282,13796.383974408616,63.89084386006423,30.124765075433018,44.333329051316454,136.49889975002586,35.776915766888116,0.0
Polycarbonate,24.298814404064878,0.07756342714204574,309.1561199451042,13731.896876434026,72.42318486963843,19.138064151552463,53.641992129497446,88.90224345557183,24.849793930165664,2.5895631065550715
Polycarbonate,27.31862263887931,0.0040744054063254,267.0851206160593,18116.55788573479,54.49420040970642,23.679965263829473,64.22945005794733,126.88730720822923,19.620353086271606,0.0
ABS,5.61966339438595,0.009742660647771639,232.85677131245993,15028.021091775327,121.9267769470908,24.696441592271583,46.50667516780411,124.0044370799642,38.21277202377973,0.027252229889258933
Polypropylene,10.945704840561486,0.07055917226982421,285.4014502449759,19646.005241130395,67.92898003148352,22.415971024029048,54.35110447396123,144.2133583546467,27.986262886944278,5.702915239960064
ABS,14.8568271194497,0.07973411752861288,263.2049930449333,16775.463583363296,67.21994733287768,25.737448670875285,60.79487687308313,133.15991801154897,34.10781155318495,6.131405434501158
Polypropylene,25.76709749421319,0.0264450553740778,239.0806770867529,17920.4887652481,37.42666867422375,17.767122010373285,68.6355472869315,115.21523912258482,18.064394958579538,0.0
Polypropylene,24.075426296793342,0.07583361789957148,234.56558204748623,10707.305539764648,101.9688092530043,32.72800159313762,48.18987711531487,73.55952058131615,50.31789854710257,4.338063624187287
ABS,9.240364289129225,0.06159557521133564,270.8428347637251,10027.195682964846,60.44432508672426,25.64290209893635,37.92235434657236,86.33242719378998,38.13461228102225,5.894330604214177
Polypropylene,10.30560432319411,0.04423185582777919,272.12252386279454,18244.325550763184,82.9676627220347,22.027126729365612,51.19961421890113,106.09635242523444,31.003067613520177,2.963327822154749
ABS,6.033540935622124,0.034792964127170124,265.99951359087095,11096.348613511167,102.3673341487481,31.23164100202124,52.876311401054,126.76985537133285,46.78386806556668,3.913513178133143
Polycarbonate,7.8576209536019554,0.011941398453565937,219.71760173052277,10338.28985090093,66.80143057994762,24.920514839268325,43.638447836058745,90.65847852869118,33.02566952033603,1.6244575266573615
ABS,17.759491162022044,0.055809316298092895,271.83994010573895,13177.117084137179,94.06082917949962,18.89298737401148,28.499464561419437,121.10753626328265,27.932092637228163,0.0
Polypropylene,25.710860908740564,0.07682095146441616,246.30777550512576,14256.418724535746,79.30544475677185,17.94616293131371,51.75285228888867,112.7156994032613,26.42182865109394,1.3585888553634542
ABS,23.47579780558366,0.009064300779902446,230.08378968671394,17504.240651518172,89.93902783763293,15.021065540278695,54.99496453224572,110.760079651561,18.337597368316096,0.0
ABS,23.579756992381526,0.08825328461555854,225.92969403354954,12985.264580526944,98.73758978050239,33.076170654194996,42.50940368568416,120.83839805208697,50.37578064242802,4.891754714459008
Polycarbonate,16.426028846682847,0.0710324105286114,225.76540116765818,14470.576167822444,64.41722735544545,31.43109361744372,26.35498735467095,117.69877623273096,40.4494697381381,3.741963496174624
ABS,10.544043985889733,0.08641072909518595,237.83881547937537,16703.868525734717,36.44308241136077,29.15342197776355,32.8749243290756,73.37615465786516,42.352409478116904,7.580923039522863
Polycarbonate,24.559716443201015,0.0019022373575801736,219.69681473077034,16551.555164678008,88.42732930516621,27.101115954201298,58.24662986398368,97.11322987795936,32.471658019500794,0.0
Polycarbonate,5.213516113863266,0.06783629850562228,244.82025652339956,13403.66179568294,75.80837640695039,25.638307523614053,47.64198196589896,113.20184835003158,38.473494667407486,6.252636777812418
Polycarbonate,7.23981109178539,0.01443497712950273,280.8759496588176,10056.59160739162,91.00571335868378,34.60525852675626,29.739171693077225,76.02872425556451,48.28407572253416,1.8146206727847047
Polycarbonate,19.36080839620665,0.04385531788060941,249.14601771306346,13290.49394208804,81.11797746277577,26.99841356834975,51.247115490931215,116.76175623383529,34.77942827712768,0.0
ABS,20.351327058270044,0.0501790820705589,260.396146561245,15425.894763162321,71.28802872464051,25.527390300537736,69.45218595981649,85.96937012310912,34.85393139279703,2.5401491727957954
Polycarbonate,23.75892361723465,0.06236996537535702,262.81181610675304,11169.029548246173,98.08346159956596,26.065354928989183,42.5109939217475,115.82977102547645,37.2436546114236,0.2576502377144152
Polypropylene,10.125478480718446,0.03807714446381486,287.8274408786565,16307.118467581713,81.83121649524848,32.14352381681564,44.464179184706765,126.52507121445603,42.379911171346244,3.873564188622231
ABS,9.874094596621958,0.001621584990165813,234.4424140280672,14598.016447076358,58.53952762524383,22.17611367696992,42.50001067830037,96.61012705329122,26.527561875195453,0.0
ABS,21.98285752017736,0.08920648041913136,277.8411291180806,18247.309325813927,68.9687155693138,32.46262625322482,55.15885530208167,111.58778260138246,43.25115747627253,5.003290610373777
Polycarbonate,26.109639931319713,0.04166460089147332,235.28581498164903,11632.664706063666,107.32915656444888,24.026952896409107,43.03406351851173,96.35337471357383,33.2048976331184,0.0
Polypropylene,22.431248492552026,0.09440275704079502,215.8557535236169,14862.196869236257,50.5833033254075,34.823872441061255,59.272313632772295,87.32266622879916,52.41959691670368,8.601975514570192
ABS,18.61741487268355,0.00833494182201163,274.25802529586406,13502.217015498827,111.96343385750112,19.791554931869264,60.85829608947314,91.0716843742382,23.479244663941596,0.0
Polycarbonate,13.206713470285582,0.038879889279028565,258.011125738337,10116.376190676623,91.59255688808709,23.63170040592355,32.78100100305667,89.8856292708405,35.89632187848187,0.5291731525969864
Polycarbonate,20.665864940935858,0.0071480067145012136,198.73530751779296,18822.26079636474,75.7012712115935,28.818559079863704,52.07679092271975,102.27159714256004,35.243523082897454,0.0
Polycarbonate,14.20132331459362,0.08019442499579778,233.75921036454707,14256.430344407501,95.90359939817928,34.956614774536824,48.701135148593636,110.56396778858347,52.609609338385326,5.523948740217212
ABS,9.873420152317422,0.02153813311207602,258.6391472757608,11628.384730711412,55.22320533406487,30.65575380364154,46.03928503004216,94.51391536964921,38.78148448887613,1.9269223520696115
Polycarbonate,11.722689491666067,0.08875421911264138,237.53172089522735,15576.392655008469,105.66556148781918,28.387404639838994,42.256587858082085,98.67372899097151,44.17266480140505,6.473842182559826
ABS,7.589999716906865,0.021643797114692873,308.5331444856532,11242.528594180963,84.54641984900793,18.635400673118202,60.79370624641169,87.51882524878374,27.718803430209498,4.31501899161384
ABS,15.120576144899374,0.06473746000316252,226.44457658422135,12588.82169709196,81.9978199536101,24.15591706072768,64.27241007709483,84.12450868337031,39.33359118929146,6.183339473159039
Polycarbonate,20.555642582852325,0.008397524951360792,237.00763888744098,10625.322300912758,59.19977702438699,22.699281138646043,56.02849877055318,111.59161982031267,28.295539562859368,0.0
ABS,20.68602540175949,0.026660631837448663,250.4441771287368,18513.88767779782,75.69109447953895,31.24140472672148,63.66470947736916,110.27441372282051,39.59181637417539,0.0
Polycarbonate,14.177092052592654,0.022043414857339596,222.93067653685793,14080.098011029582,91.4023974746818,31.868335573055717,53.252270036248134,84.34549130196578,43.52517076077744,1.1990462550520706
Polypropylene,12.364194983380568,0.04023667681356445,247.58742770805534,16525.22125328287,83.3013034753976,34.59511919196546,57.579264867746474,102.62547671867482,52.14845498230843,4.092010983989749
Polycarbonate,23.420083575578488,0.014160787601958949,228.4340854854895,18290.765795693267,89.81670580162519,23.824400881262335,44.41223436504582,145.1630534810194,28.693147327592172,0.0
Polycarbonate,28.18531814719903,0.04827430180219303,225.91049007652316,19138.02627260841,120.43779444873444,28.248104567448955,52.83398158159573,102.19176732729304,37.92717264415902,0.0
ABS,15.035623618755935,0.025680209152299564,230.59650933059166,16489.08984676841,84.6417702133797,19.60589237431658,63.767572019952325,104.11560514999582,26.64242727340101,0.6375313993953273
Polycarbonate,29.283314285032933,0.08654395687424217,222.07809931964815,12449.964995911043,102.79963938027456,26.278377023368865,38.36924253454454,82.1828306879018,38.07105677356562,1.5727717438123467
ABS,13.522839608816476,0.09129883770188806,204.0385238587122,10378.25891286675,84.43049796322482,17.141749605133985,52.51501093218315,106.42785122514144,31.487810580061954,8.412177736408095
Polycarbonate,8.816645544097245,0.05824400949032864,266.56132848127095,13401.833618010653,80.87088678348107,27.706542612890008,38.14564220107292,57.840189846518996,38.84171560384371,4.881623309603401
Polycarbonate,24.983230632600225,0.01981114297953756,234.27851701104416,12074.875158999388,88.87873229314516,17.940712745964422,50.75188913547656,92.16917815798661,22.644590670948407,0.0
ABS,26.28817740414184,0.08974151929978093,245.9953973416852,13393.543652831122,58.847467162078345,35.678173556484936,54.156611436126546,94.26645977627423,48.91956300055436,5.988515712954652
Polypropylene,26.045279172280203,0.015144448915687312,212.69586123876272,12939.878068720323,112.80664046332774,13.594612665688977,28.47030933925742,98.70636846101529,21.892855889405762,0.0
ABS,19.543577035514033,0.01721903199807614,297.2299435742966,16686.698363871183,87.2610784464578,24.69191374156266,34.4129012997884,89.55712451476481,30.83108086373662,0.0
Polycarbonate,26.400116358075202,0.08234070004620084,240.33024420339305,15526.791985035657,92.98535355720537,27.308116620242753,42.81591864542135,105.12675842935363,36.4449440764594,0.6553377236803528
Polypropylene,6.434307218531705,0.03033921422789373,270.80782230150237,18236.978178389498,64.08818206662237,24.750282331890872,42.29657908642079,77.58182000007312,32.30488934190124,3.108923232214447
ABS,23.306663599544933,0.0011670362958249975,218.62969720734023,17909.165671165523,115.19262842546534,19.386899962654173,45.86574189526108,108.06673361012025,25.62906161099412,0.0
Polypropylene,21.707186654232345,0.009400251335765695,243.27993418475143,10187.192895951852,65.35767483094075,26.10733706716063,42.69778209124455,138.7817750022887,33.94658415003702,0.0
Polycarbonate,23.107060333212367,0.019213797359588284,255.09600470662514,13156.906036723138,105.59439306327525,20.368757306631238,56.75431418565709,101.97291468966046,26.751382426912485,0.0
Polycarbonate,19.897693847137052,0.0833953265245057,279.76930388856704,17079.276986714744,46.85207701206182,30.091529657758862,68.41892335788773,104.27285160843627,37.10196549476911,5.532059680691228
Polypropylene,29.36800446293251,0.046065111959631234,247.74560881273894,13247.607589707659,79.16755364557709,29.210721734145004,43.66913429028292,71.20887738386264,39.97062599285899,0.0
ABS,7.478691876908473,0.08669021746767534,261.5960286320112,11358.476609749634,93.59487409267247,23.24454870222504,50.529916055618536,59.061167790428506,37.65046129899927,8.63875042119386
ABS,8.01230324601384,0.07838875478093876,250.13657861099387,19620.361268661745,66.883767886131,22.202453325696116,65.08971421651378,104.95165655417854,28.761370341636546,7.332961020160275
ABS,16.924349585009324,0.08661482397820218,256.4892631537454,13492.993438195746,88.894954692671,20.571936154709196,45.29546010036938,134.0865340623589,32.10025057850746,4.025768316166287
Polycarbonate,10.601996645974896,0.056617005638893346,271.1351749808068,12207.626992526166,91.38568549184451,23.394156964100542,48.74787495385337,112.35344813134371,35.85450495835999,3.4656611139139617
Polycarbonate,14.509225042925529,0.055118825919137096,276.8360045721705,18535.119985021065,93.4486900786157,26.37046730171541,46.21805398634289,103.85319377412698,33.67950667280488,1.9373476855146337
Polycarbonate,5.253327379716492,0.08742368268240067,283.0647490766468,13289.758312990853,83.85948892970983,18.264300598674595,71.41910976131992,130.3898878324132,26.459141396840906,8.92717472540866
Polypropylene,16.292823159622266,0.007085003573480012,275.43135236676306,15664.04786033195,113.54957987604473,20.848256792341992,52.723806395451234,92.62015157134101,26.82690734871012,0.0
Polycarbonate,6.466343578074614,0.017233312728220464,254.5145214939959,16843.312385042987,123.18420812704485,23.04983583822495,53.8385992268668,59.71161540772539,33.52031090568896,0.2670618586538922
Polycarbonate,14.183514150317478,0.004719372691717811,216.3644989569481,17192.61814888258,96.93471425245306,21.573099543605792,43.442437433027884,104.68897471079751,26.321666803623597,0.0
Polypropylene,24.15998439147082,0.03753411077100429,235.60139001287968,12565.632420424987,71.33669022827665,20.939247622796504,43.902147069936476,83.65788342910581,28.80500885727437,0.0
Polycarbonate,28.163799296738873,0.02302864450422392,241.57520332785592,14693.515820080982,103.56432322134413,26.680122303584593,39.97507040774735,80.84935576455564,36.02837886508644,0.0
Polycarbonate,29.181543055276567,0.05812258578955247,264.56957700848284,18600.431397383425,102.29340389633629,33.516258593940066,53.11286501109892,77.34600211585597,42.89800022548144,0.0
Polycarbonate,10.67568915756155,0.0913781663384558,230.23324724590861,18256.380884714566,85.61937171441663,33.19382943498043,54.456956981798726,86.74049037254494,47.84739917656792,8.228657325353918
Polycarbonate,5.55310078429362,0.049596266182735556,258.9700078513322,15611.565099727955,94.06156610989,27.78333380659316,55.599036345740366,112.36760238081041,40.16819946234249,3.9342020125328028
ABS,18.274862091832734,0.04231506247440316,241.59893576311526,15440.709324197582,90.68631685452746,24.698623250085493,50.01444227430892,100.26453000711483,35.257688510412805,0.0
ABS,27.96775579064915,0.03987911011169806,243.65353162566242,13336.165557213151,64.99208284339065,29.529092734052952,55.59608303649269,125.19115592725349,36.47241587064757,0.0
Polypropylene,15.303336918971114,0.07776370148400805,245.81375099499303,11784.47315979896,99.97849434550763,27.34635586898402,48.92939153826101,109.9101132605957,44.719867790147866,5.461033707221488
Polycarbonate,10.696806192018144,0.09584177881874764,228.4902073961149,14040.637869368411,87.60050743307137,29.664272600740617,49.02648662433876,79.28863897666155,46.695070755279126,8.939294089242951
Polypropylene,19.25934285492546,0.09278944052647141,238.1244766585259,15676.476167148146,79.95667447563233,26.157991863507192,41.60995535528079,97.08119149656294,42.03434286411904,5.640379825889116
Polypropylene,13.602613385426805,0.08431468749444153,278.7987613768908,14495.485661702513,81.19306867492045,27.64770347763855,46.37909001322724,109.59597324888598,42.44916571982946,6.546165440908046
Polycarbonate,15.873732385945956,0.07307481756101183,247.98429627332013,14106.183382735344,93.3486999356184,12.685114532275467,52.949702629215786,60.0568804822831,21.2789291008633,1.901751996538863
